Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,33.80632400512695,33.80632400512695,0,0,0,0,q05d,rdfs,Fuseki,3
