Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,89.0650749206543,89.0650749206543,0,1,0,0,q01c,rdfs,Fuseki,1
