Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,46.16951942443848,46.16951942443848,0,0,0,0,q11b,rdfs,Fuseki,3
