Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,67.5201416015625,67.5201416015625,0,0,0,0,q03i,rdfs,Fuseki,2
