Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,35.559892654418945,35.559892654418945,0,0,0,0,q09h,rdfs,Fuseki,2
