Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,92.268705368042,92.268705368042,0,0,0,0,q10f,rdfs,Fuseki,1
