Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,53.78389358520508,53.78389358520508,0,0,0,0,q09a,rdfs,Fuseki,3
