Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,37.19305992126465,37.19305992126465,0,0,0,0,q11j,rdfs,Fuseki,1
