Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,22.679567337036133,22.679567337036133,0,0,0,0,q01e,rdfs,Fuseki,3
