Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,53.34162712097168,53.34162712097168,0,0,0,0,q11e,rdfs,Fuseki,2
