Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,24.857282638549805,24.857282638549805,0,0,0,0,q07f,rdfs,Fuseki,2
