Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,20.468950271606445,20.468950271606445,0,0,0,0,q07j,rdfs,Fuseki,1
