Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,60.23073196411133,60.23073196411133,0,0,0,0,q04a,rdfs,Fuseki,3
