Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,42.75870323181152,42.75870323181152,0,0,0,0,q05i,rdfs,Fuseki,2
