Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,69.05937194824219,69.05937194824219,0,0,0,0,q05b,rdfs,Fuseki,1
