Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,30.854225158691406,30.854225158691406,0,0,0,0,q11d,rdfs,Fuseki,2
