Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,19.591331481933597,19.591331481933597,0,0,0,0,q08h,rdfs,Fuseki,1
