Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,38.956642150878906,38.956642150878906,0,0,0,0,q11b,rdfs,Fuseki,1
