Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,104.23707962036131,104.23707962036131,0,0,0,0,q05c,rdfs,Fuseki,1
