Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,42.03248023986816,42.03248023986816,0,0,0,0,q06h,rdfs,Fuseki,3
