Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,46.41294479370117,46.41294479370117,0,0,0,0,q01d,rdfs,Fuseki,2
