Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,92.34166145324708,92.34166145324708,0,0,0,0,q02b,rdfs,Fuseki,1
