Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,37.2614860534668,37.2614860534668,0,0,0,0,q10c,rdfs,Fuseki,1
