Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,57.54518508911133,57.54518508911133,0,0,0,0,q11f,rdfs,Fuseki,2
