Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,32.85694122314453,32.85694122314453,0,0,0,0,q01b,rdfs,Fuseki,1
