Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,27.999162673950195,27.999162673950195,0,0,0,0,q01j,rdfs,Fuseki,1
