Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,36.52691841125488,36.52691841125488,0,0,0,0,q09e,rdfs,Fuseki,3
