Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,44.4035530090332,44.4035530090332,0,0,0,0,q03a,rdfs,Fuseki,3
