Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,74.2640495300293,74.2640495300293,0,0,0,0,q02f,rdfs,Fuseki,2
