Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,30.655622482299805,30.655622482299805,0,0,0,0,q07i,rdfs,Fuseki,3
