Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,29.105663299560547,29.105663299560547,0,0,0,0,q08g,rdfs,Fuseki,1
