Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,23.670196533203125,23.670196533203125,0,0,0,0,q09i,rdfs,Fuseki,2
