Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,40.54737091064453,40.54737091064453,0,0,0,0,q04c,rdfs,Fuseki,2
