Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,63.27986717224121,63.27986717224121,0,0,0,0,q01g,rdfs,Fuseki,2
