Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,23.05269241333008,23.05269241333008,0,0,0,0,q10e,rdfs,Fuseki,3
