Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,26.053667068481445,26.053667068481445,0,0,0,0,q09j,rdfs,Fuseki,2
