Unnamed: 0,status,reason,sourceSelectionTime,executionTime,runtime,numASKQueries,numSolutions,numAssignments,tpwss,query,workload,approach,run
0,ok,,0,28.006792068481445,28.006792068481445,0,0,0,0,q05d,rdfs,Fuseki,1
